0.9688 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.4535 	EXP 	Created symbol_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='symbol_left', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.4563 	EXP 	Created symbol_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='symbol_right', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5520 	EXP 	Created cross_sel = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='cross_sel', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.015, 0.015]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.5561 	EXP 	Created s_left_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_left_3', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5608 	EXP 	Created s_right_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_right_3', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5639 	EXP 	Created s_if_left_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_if_left_3', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5665 	EXP 	Created s_if_right_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_if_right_3', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5676 	EXP 	Created cross_feed = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='cross_feed', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.015, 0.015]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.5706 	EXP 	Created s_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_left', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5733 	EXP 	Created s_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_right', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5761 	EXP 	Created s_if_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_if_left', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5791 	EXP 	Created s_if_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_if_right', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5806 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5812 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5822 	EXP 	Created cross_slow = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1, name='cross_slow', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.015, 0.015]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.5854 	EXP 	Created s_left_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_left_2', opacity=1.0, ori=0.0, pos=array([-0.06,  0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5880 	EXP 	Created s_right_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='s_right_2', opacity=1.0, ori=0.0, pos=array([0.06, 0.  ]), size=array([0.15, 0.15]), texRes=128, units='height', win=Window(...))
7.5886 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([ 0.  , -0.08]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5890 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.026, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.6133 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.026, italic=False, languageStyle='LTR', name='text_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.6247 	EXP 	Imported prep_stim_info.csv as conditions, 80 conditions, 16 params
7.6253 	EXP 	Created sequence: sequential, trialTypes=80, nReps=1, seed=None
7.6256 	EXP 	New trial (rep=0, index=0): OrderedDict([('left', 'g_4.png'), ('right', 'b_4.png'), ('left_selected', 'g_4_d.png'), ('right_selected', 'b_4_d.png'), ('right_rew_dbl', 32), ('left_rew_dbl', 69), ('stim1', 1), ('stim2', 3), ('trigger_integer', 13), ('block', 4), ('trial_n', 1), ('trial_id', 541), ('right_rew', '3 2'), ('left_rew', '6 9'), ('typeOfChoice', 2), ('correct', 0.0)])
7.7149 	WARNING 	t of last frame was 1465.39ms (=1/0)
7.7149 	EXP 	text_10: height = 0.026
7.7149 	EXP 	text_10: height = 0.026
7.7149 	EXP 	text_10: height = 0.026
7.7149 	EXP 	text_10: text = "In this practice block, you will choose between pairs of slot machines (shown below) that give you variable points. To win the game you should select the slot machines strategically so that by the end of the block you have as many points as possible. Select the left or right slot machine by using the left or right keys on the keyboard. You have 2 seconds to make your choice. \n Now we will do a short practice. Press the left or right key to start whenever you're ready."
7.7149 	EXP 	image_9: image = 'b_4.png'
7.7149 	EXP 	image_10: image = 'g_4.png'
7.7149 	EXP 	image_11: image = 'p_4.png'
7.7149 	EXP 	image_12: image = 'y_4.png'
7.7149 	EXP 	text_10: autoDraw = True
7.7149 	EXP 	image_9: autoDraw = True
7.7149 	EXP 	image_10: autoDraw = True
7.7149 	EXP 	image_11: autoDraw = True
7.7149 	EXP 	image_12: autoDraw = True
9.5842 	DATA 	Keypress: right
9.5912 	WARNING 	t of last frame was 201.47ms (=1/4)
9.5912 	EXP 	text_10: autoDraw = False
9.5912 	EXP 	image_9: autoDraw = False
9.5912 	EXP 	image_10: autoDraw = False
9.5912 	EXP 	image_11: autoDraw = False
9.5912 	EXP 	image_12: autoDraw = False
9.5912 	EXP 	text: height = 0.026
9.5912 	EXP 	text: height = 0.026
9.5912 	EXP 	text: height = 0.026
9.5912 	EXP 	text: text = "Well done! You gained 0 points. There is no perfect number of points but try to always maximise them. \n Press a button to start the main game whenever you're ready."
9.5912 	EXP 	image: image = 'b_4.png'
9.5912 	EXP 	image_2: image = 'g_4.png'
9.5912 	EXP 	image_3: image = 'p_4.png'
9.5912 	EXP 	image_4: image = 'y_4.png'
9.5912 	EXP 	green_frame: texRes = 128
9.5912 	EXP 	text: autoDraw = False
9.5912 	EXP 	image: autoDraw = False
9.5912 	EXP 	image_2: autoDraw = False
9.5912 	EXP 	image_3: autoDraw = False
9.5912 	EXP 	image_4: autoDraw = False
9.5912 	EXP 	green_frame: autoDraw = False
9.5912 	EXP 	cross_fixation: autoDraw = True
9.9635 	WARNING 	t of last frame was 57.56ms (=1/17)
9.9635 	EXP 	cross_fixation: autoDraw = False
9.9635 	EXP 	cross_fixation: autoDraw = False
9.9635 	EXP 	symbol_left: image = 'g_4.png'
9.9635 	EXP 	symbol_right: image = 'b_4.png'
9.9635 	EXP 	cross_stim2: autoDraw = True
9.9635 	EXP 	symbol_left: autoDraw = True
9.9635 	EXP 	symbol_right: autoDraw = True
11.1488 	WARNING 	t of last frame was 197.99ms (=1/5)
11.1488 	EXP 	cross_stim2: autoDraw = False
11.1488 	EXP 	symbol_left: autoDraw = False
11.1488 	EXP 	symbol_right: autoDraw = False
11.1488 	EXP 	cross_stim2: autoDraw = False
11.1488 	EXP 	symbol_left: autoDraw = False
11.1488 	EXP 	symbol_right: autoDraw = False
11.1488 	EXP 	s_left_3: texRes = 128
11.1488 	EXP 	s_left_3: image = 'g_4.png'
11.1488 	EXP 	s_right_3: texRes = 128
11.1488 	EXP 	s_right_3: image = 'b_4.png'
11.1488 	EXP 	s_if_left_3: texRes = 128
11.1488 	EXP 	s_if_left_3: image = 'g_4_d.png'
11.1488 	EXP 	s_if_right_3: texRes = 128
11.1488 	EXP 	s_if_right_3: image = 'b_4_d.png'
11.1488 	EXP 	cross_sel: autoDraw = False
11.1488 	EXP 	s_left_3: autoDraw = False
11.1488 	EXP 	s_right_3: autoDraw = False
11.1488 	EXP 	s_if_left_3: autoDraw = False
11.1488 	EXP 	s_if_right_3: autoDraw = False
11.1488 	EXP 	s_left: texRes = 128
11.1488 	EXP 	s_left: image = 'g_4.png'
11.1488 	EXP 	s_right: texRes = 128
11.1488 	EXP 	s_right: image = 'b_4.png'
11.1488 	EXP 	s_if_left: texRes = 128
11.1488 	EXP 	s_if_left: image = 'g_4_d.png'
11.1488 	EXP 	s_if_right: texRes = 128
11.1488 	EXP 	s_if_right: image = 'b_4_d.png'
11.1488 	EXP 	text_2: height = 0.03
11.1488 	EXP 	text_2: height = 0.03
11.1488 	EXP 	text_2: height = 0.03
11.1488 	EXP 	text_2: text = '6 9'
11.1488 	EXP 	text_5: height = 0.03
11.1488 	EXP 	text_5: height = 0.03
11.1488 	EXP 	text_5: height = 0.03
11.1488 	EXP 	text_5: text = 0
11.1488 	EXP 	cross_feed: autoDraw = False
11.1488 	EXP 	s_left: autoDraw = False
11.1488 	EXP 	s_right: autoDraw = False
11.1488 	EXP 	s_if_left: autoDraw = False
11.1488 	EXP 	s_if_right: autoDraw = False
11.1488 	EXP 	text_2: autoDraw = False
11.1488 	EXP 	text_5: autoDraw = False
11.1488 	EXP 	s_left_2: texRes = 128
11.1488 	EXP 	s_left_2: image = 'g_4.png'
11.1488 	EXP 	s_right_2: texRes = 128
11.1488 	EXP 	s_right_2: image = 'b_4.png'
11.1488 	EXP 	text_3: height = 0.02
11.1488 	EXP 	text_3: height = 0.02
11.1488 	EXP 	text_3: height = 0.02
11.1488 	EXP 	text_3: text = 'Too slow'
11.1488 	EXP 	cross_slow: autoDraw = True
11.1488 	EXP 	s_left_2: autoDraw = True
11.1488 	EXP 	s_right_2: autoDraw = True
11.1488 	EXP 	text_3: autoDraw = True
11.9491 	EXP 	New trial (rep=0, index=1): OrderedDict([('left', 'g_4.png'), ('right', 'y_4.png'), ('left_selected', 'g_4_d.png'), ('right_selected', 'y_4_d.png'), ('right_rew_dbl', 50), ('left_rew_dbl', 74), ('stim1', 1), ('stim2', 4), ('trigger_integer', 14), ('block', 4), ('trial_n', 2), ('trial_id', 542), ('right_rew', '5 0'), ('left_rew', '7 4'), ('typeOfChoice', 3), ('correct', 0.0)])
12.1230 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.1228 	EXP 	cross_slow: autoDraw = False
12.1228 	EXP 	s_left_2: autoDraw = False
12.1228 	EXP 	s_right_2: autoDraw = False
12.1228 	EXP 	text_3: autoDraw = False
12.1228 	EXP 	cross_slow: autoDraw = False
12.1228 	EXP 	s_left_2: autoDraw = False
12.1228 	EXP 	s_right_2: autoDraw = False
12.1228 	EXP 	text_3: autoDraw = False
12.1228 	EXP 	text_6: height = 0.026
12.1228 	EXP 	text_6: height = 0.026
12.1228 	EXP 	text_6: height = 0.026
12.1228 	EXP 	text_6: text = 'Task finished. Well Done! Total points won: 0\n Ending experiment'
12.1228 	EXP 	text_6: autoDraw = False
12.1228 	EXP 	text_10: text = "In this practice block, you will choose between pairs of slot machines (shown below) that give you variable points. To win the game you should select the slot machines strategically so that by the end of the block you have as many points as possible. Select the left or right slot machine by using the left or right keys on the keyboard. You have 2 seconds to make your choice. \n Now we will do a short practice. Press the left or right key to start whenever you're ready."
12.1228 	EXP 	image_9: image = 'b_4.png'
12.1228 	EXP 	image_10: image = 'g_4.png'
12.1228 	EXP 	image_11: image = 'p_4.png'
12.1228 	EXP 	image_12: image = 'y_4.png'
12.1228 	EXP 	text_10: autoDraw = False
12.1228 	EXP 	image_9: autoDraw = False
12.1228 	EXP 	image_10: autoDraw = False
12.1228 	EXP 	image_11: autoDraw = False
12.1228 	EXP 	image_12: autoDraw = False
12.1228 	EXP 	text: text = "Well done! You gained 0 points. There is no perfect number of points but try to always maximise them. \n Press a button to start the main game whenever you're ready."
12.1228 	EXP 	image: image = 'b_4.png'
12.1228 	EXP 	image_2: image = 'g_4.png'
12.1228 	EXP 	image_3: image = 'p_4.png'
12.1228 	EXP 	image_4: image = 'y_4.png'
12.1228 	EXP 	green_frame: texRes = 128
12.1228 	EXP 	text: autoDraw = False
12.1228 	EXP 	image: autoDraw = False
12.1228 	EXP 	image_2: autoDraw = False
12.1228 	EXP 	image_3: autoDraw = False
12.1228 	EXP 	image_4: autoDraw = False
12.1228 	EXP 	green_frame: autoDraw = False
12.1228 	EXP 	cross_fixation: autoDraw = True
12.4885 	EXP 	cross_fixation: autoDraw = False
12.4885 	EXP 	cross_fixation: autoDraw = False
12.4885 	EXP 	symbol_left: image = 'g_4.png'
12.4885 	EXP 	symbol_right: image = 'y_4.png'
12.4885 	EXP 	cross_stim2: autoDraw = True
12.4885 	EXP 	symbol_left: autoDraw = True
12.4885 	EXP 	symbol_right: autoDraw = True
13.7412 	EXP 	cross_stim2: autoDraw = False
13.7412 	EXP 	symbol_left: autoDraw = False
13.7412 	EXP 	symbol_right: autoDraw = False
13.7412 	EXP 	cross_stim2: autoDraw = False
13.7412 	EXP 	symbol_left: autoDraw = False
13.7412 	EXP 	symbol_right: autoDraw = False
13.7412 	EXP 	s_left_3: texRes = 128
13.7412 	EXP 	s_left_3: image = 'g_4.png'
13.7412 	EXP 	s_right_3: texRes = 128
13.7412 	EXP 	s_right_3: image = 'y_4.png'
13.7412 	EXP 	s_if_left_3: texRes = 128
13.7412 	EXP 	s_if_left_3: image = 'g_4_d.png'
13.7412 	EXP 	s_if_right_3: texRes = 128
13.7412 	EXP 	s_if_right_3: image = 'y_4_d.png'
13.7412 	EXP 	cross_sel: autoDraw = False
13.7412 	EXP 	s_left_3: autoDraw = False
13.7412 	EXP 	s_right_3: autoDraw = False
13.7412 	EXP 	s_if_left_3: autoDraw = False
13.7412 	EXP 	s_if_right_3: autoDraw = False
