1.4900 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.6612 	EXP 	text: autoDraw = False
39.6612 	EXP 	image: autoDraw = False
39.6612 	EXP 	image_2: autoDraw = False
39.6612 	EXP 	image_3: autoDraw = False
39.6612 	EXP 	image_4: autoDraw = False
39.6612 	EXP 	green_frame: autoDraw = False
39.6612 	EXP 	cross_fixation: autoDraw = True
40.0007 	EXP 	cross_fixation: autoDraw = False
40.0007 	EXP 	cross_fixation: autoDraw = False
40.0007 	EXP 	symbol_left: image = 'g_4.png'
40.0007 	EXP 	symbol_right: image = 'b_4.png'
40.0007 	EXP 	cross_stim2: autoDraw = True
40.0007 	EXP 	symbol_left: autoDraw = True
40.0007 	EXP 	symbol_right: autoDraw = True
41.2270 	EXP 	cross_stim2: autoDraw = False
41.2270 	EXP 	symbol_left: autoDraw = False
41.2270 	EXP 	symbol_right: autoDraw = False
41.2270 	EXP 	cross_stim2: autoDraw = False
41.2270 	EXP 	symbol_left: autoDraw = False
41.2270 	EXP 	symbol_right: autoDraw = False
41.2270 	EXP 	s_left_3: texRes = 128
41.2270 	EXP 	s_left_3: image = 'g_4.png'
41.2270 	EXP 	s_right_3: texRes = 128
41.2270 	EXP 	s_right_3: image = 'b_4.png'
41.2270 	EXP 	s_if_left_3: texRes = 128
41.2270 	EXP 	s_if_left_3: image = 'g_4_d.png'
41.2270 	EXP 	s_if_right_3: texRes = 128
41.2270 	EXP 	s_if_right_3: image = 'b_4_d.png'
41.2270 	EXP 	cross_sel: autoDraw = False
41.2270 	EXP 	s_left_3: autoDraw = False
41.2270 	EXP 	s_right_3: autoDraw = False
41.2270 	EXP 	s_if_left_3: autoDraw = False
41.2270 	EXP 	s_if_right_3: autoDraw = False
41.2270 	EXP 	s_left: texRes = 128
41.2270 	EXP 	s_left: image = 'g_4.png'
41.2270 	EXP 	s_right: texRes = 128
41.2270 	EXP 	s_right: image = 'b_4.png'
41.2270 	EXP 	s_if_left: texRes = 128
41.2270 	EXP 	s_if_left: image = 'g_4_d.png'
41.2270 	EXP 	s_if_right: texRes = 128
41.2270 	EXP 	s_if_right: image = 'b_4_d.png'
41.2270 	EXP 	text_2: height = 0.03
41.2270 	EXP 	text_2: height = 0.03
41.2270 	EXP 	text_2: height = 0.03
41.2270 	EXP 	text_2: text = '6 9'
41.2270 	EXP 	text_5: height = 0.03
41.2270 	EXP 	text_5: height = 0.03
41.2270 	EXP 	text_5: height = 0.03
41.2270 	EXP 	text_5: text = 0
41.2270 	EXP 	cross_feed: autoDraw = False
41.2270 	EXP 	s_left: autoDraw = False
41.2270 	EXP 	s_right: autoDraw = False
41.2270 	EXP 	s_if_left: autoDraw = False
41.2270 	EXP 	s_if_right: autoDraw = False
41.2270 	EXP 	text_2: autoDraw = False
41.2270 	EXP 	text_5: autoDraw = False
41.2270 	EXP 	s_left_2: texRes = 128
41.2270 	EXP 	s_left_2: image = 'g_4.png'
41.2270 	EXP 	s_right_2: texRes = 128
41.2270 	EXP 	s_right_2: image = 'b_4.png'
41.2270 	EXP 	text_3: height = 0.02
41.2270 	EXP 	text_3: height = 0.02
41.2270 	EXP 	text_3: height = 0.02
41.2270 	EXP 	text_3: text = 'Too slow'
41.2270 	EXP 	cross_slow: autoDraw = True
41.2270 	EXP 	s_left_2: autoDraw = True
41.2270 	EXP 	s_right_2: autoDraw = True
41.2270 	EXP 	text_3: autoDraw = True
42.0278 	EXP 	New trial (rep=0, index=1): OrderedDict([('left', 'g_4.png'), ('right', 'y_4.png'), ('left_selected', 'g_4_d.png'), ('right_selected', 'y_4_d.png'), ('right_rew_dbl', 50), ('left_rew_dbl', 74), ('stim1', 1), ('stim2', 4), ('trigger_integer', 14), ('block', 4), ('trial_n', 2), ('trial_id', 542), ('right_rew', '5 0'), ('left_rew', '7 4'), ('typeOfChoice', 3), ('correct', 0.0)])
42.2318 	DATA 	Keypress: left
42.2382 	EXP 	cross_slow: autoDraw = False
42.2382 	EXP 	s_left_2: autoDraw = False
42.2382 	EXP 	s_right_2: autoDraw = False
42.2382 	EXP 	text_3: autoDraw = False
42.2382 	EXP 	cross_slow: autoDraw = False
42.2382 	EXP 	s_left_2: autoDraw = False
42.2382 	EXP 	s_right_2: autoDraw = False
42.2382 	EXP 	text_3: autoDraw = False
42.2382 	EXP 	text_6: height = 0.026
42.2382 	EXP 	text_6: height = 0.026
42.2382 	EXP 	text_6: height = 0.026
42.2382 	EXP 	text_6: text = 'Task finished. Well Done! Total points won: 0\n Ending experiment'
42.2382 	EXP 	text_6: autoDraw = False
42.2382 	EXP 	text_10: text = "In this practice block, you will choose between pairs of slot machines (shown below) that give you variable points. To win the game you should select the slot machines strategically so that by the end of the block you have as many points as possible. Select the left or right slot machine by using the left or right keys on the keyboard. You have 2 seconds to make your choice. \n Now we will do a short practice. Press the left or right key to start whenever you're ready."
42.2382 	EXP 	image_9: image = 'b_4.png'
42.2382 	EXP 	image_10: image = 'g_4.png'
42.2382 	EXP 	image_11: image = 'p_4.png'
42.2382 	EXP 	image_12: image = 'y_4.png'
42.2382 	EXP 	text_10: autoDraw = False
42.2382 	EXP 	image_9: autoDraw = False
42.2382 	EXP 	image_10: autoDraw = False
42.2382 	EXP 	image_11: autoDraw = False
42.2382 	EXP 	image_12: autoDraw = False
42.2382 	EXP 	text: text = "Well done! You gained 0 points. There is no perfect number of points but try to always maximise them. \n Press a button to start the main game whenever you're ready."
42.2382 	EXP 	image: image = 'b_4.png'
42.2382 	EXP 	image_2: image = 'g_4.png'
42.2382 	EXP 	image_3: image = 'p_4.png'
42.2382 	EXP 	image_4: image = 'y_4.png'
42.2382 	EXP 	green_frame: texRes = 128
42.2382 	EXP 	text: autoDraw = False
42.2382 	EXP 	image: autoDraw = False
42.2382 	EXP 	image_2: autoDraw = False
42.2382 	EXP 	image_3: autoDraw = False
42.2382 	EXP 	image_4: autoDraw = False
42.2382 	EXP 	green_frame: autoDraw = False
42.2382 	EXP 	cross_fixation: autoDraw = True
42.5846 	EXP 	cross_fixation: autoDraw = False
42.5846 	EXP 	cross_fixation: autoDraw = False
42.5846 	EXP 	symbol_left: image = 'g_4.png'
42.5846 	EXP 	symbol_right: image = 'y_4.png'
42.5846 	EXP 	cross_stim2: autoDraw = True
42.5846 	EXP 	symbol_left: autoDraw = True
42.5846 	EXP 	symbol_right: autoDraw = True
43.9141 	EXP 	cross_stim2: autoDraw = False
43.9141 	EXP 	symbol_left: autoDraw = False
43.9141 	EXP 	symbol_right: autoDraw = False
43.9141 	EXP 	cross_stim2: autoDraw = False
43.9141 	EXP 	symbol_left: autoDraw = False
43.9141 	EXP 	symbol_right: autoDraw = False
43.9141 	EXP 	s_left_3: texRes = 128
43.9141 	EXP 	s_left_3: image = 'g_4.png'
43.9141 	EXP 	s_right_3: texRes = 128
43.9141 	EXP 	s_right_3: image = 'y_4.png'
43.9141 	EXP 	s_if_left_3: texRes = 128
43.9141 	EXP 	s_if_left_3: image = 'g_4_d.png'
43.9141 	EXP 	s_if_right_3: texRes = 128
43.9141 	EXP 	s_if_right_3: image = 'y_4_d.png'
43.9141 	EXP 	cross_sel: autoDraw = False
43.9141 	EXP 	s_left_3: autoDraw = False
43.9141 	EXP 	s_right_3: autoDraw = False
43.9141 	EXP 	s_if_left_3: autoDraw = False
